#INFO,Version=1.0.0,Template= eBay-active-revise-price-quantity-download_US,,,,,,,,,
Action,Category name,Item number,Title,Listing site,Currency,Start price,Buy It Now price,Available quantity,Relationship,Relationship details,Custom label (SKU)
Revise,"CCG Individual Cards (183454)","306800168257",SWSH08: Fusion Strike #087/264 Voltorb,"US","USD","1.49",,"1",,,1116-sl6a4
Revise,"CCG Individual Cards (183454)","306800168258",SWSH08: Fusion Strike #058/264 Marill,"US","USD","1.49",,"1",,,1103-sl69j
Revise,"CCG Individual Cards (183454)","306800168259",SWSH08: Fusion Strike #050/264 Shellder,"US","USD","1.49",,"1",,,1115-sl6a3
Revise,"CCG Individual Cards (183454)","306800168260",SWSH06: Chilling Reign #127/198 Skwovet Reverse Holo,"US","USD","1.99",,"1",,,1119-sl6aa
Revise,"CCG Individual Cards (183454)","306800168261",SWSH08: Fusion Strike #062/264 Mudkip,"US","USD","1.99",,"1",,,1106-sl69r
Revise,"CCG Individual Cards (183454)","306800168262",SWSH06: Chilling Reign #063/198 Banette,"US","USD","1.49",,"1",,,1099-sl69f
Revise,"CCG Individual Cards (183454)","306800168263",SWSH08: Fusion Strike #007/264 Pansage,"US","USD","1.49",,"1",,,1117-sl6a6
Revise,"CCG Individual Cards (183454)","306800168264",SWSH08: Fusion Strike #048/264 Centiskorch (48),"US","USD","1.49",,"1",,,1109-sl69w
Revise,"CCG Individual Cards (183454)","306800168265",SWSH08: Fusion Strike #205/264 Eevee,"US","USD","2.49",,"1",,,1114-sl6a2
Revise,"CCG Individual Cards (183454)","306800168268",SWSH08: Fusion Strike #100/264 Charjabug Reverse Holo,"US","USD","1.99",,"1",,,1108-sl69u
Revise,"CCG Individual Cards (183454)","306800168269",SWSH08: Fusion Strike #140/264 Gligar Reverse Holo,"US","USD","1.99",,"1",,,1118-sl6a7
Revise,"CCG Individual Cards (183454)","306800168272",SWSH08: Fusion Strike #131/264 Sandshrew,"US","USD","1.99",,"1",,,1107-sl69t
Revise,"CCG Individual Cards (183454)","306801855116",ME: Ascended Heroes #115/217 Pancham,"US","USD","1.49",,"1",,,1121-sn4vp
Revise,"CCG Individual Cards (183454)","306801855117",ME: Ascended Heroes #128/217 Poochyena,"US","USD","1.49",,"1",,,1120-sn4vo
Revise,"CCG Individual Cards (183454)","306801855118",ME: Ascended Heroes #180/217 Acerola's Mischief Reverse Holo,"US","USD","1.99",,"1",,,1122-sn4vr
Revise,"CCG Individual Cards (183454)","306801855121",ME: Ascended Heroes #021/217 Charmeleon (Friend Ball),"US","USD","2.99",,"1",,,1123-sn4vt
Revise,"CCG Individual Cards (183454)","306801855122",ME: Ascended Heroes #108/217 Groudon Holo,"US","USD","1.99",,"1",,,1129-sn4x5
Revise,"CCG Individual Cards (183454)","306801855123",ME: Ascended Heroes #082/217 Togekiss (Energy Symbol Pattern),"US","USD","1.99",,"1",,,1135-sn4xy
Revise,"CCG Individual Cards (183454)","306801855124",ME: Ascended Heroes #025/217 Entei (Quick Ball),"US","USD","2.99",,"1",,,1125-sn4vx
Revise,"CCG Individual Cards (183454)","306801855126",ME: Ascended Heroes #128/217 Poochyena (Energy Symbol Pattern),"US","USD","1.99",,"1",,,1124-sn4vv
Revise,"CCG Individual Cards (183454)","306801855128",ME: Ascended Heroes #159/217 Drakloak (Quick Ball),"US","USD","1.99",,"1",,,1136-sn4xz
Revise,"CCG Individual Cards (183454)","306801855129",ME: Ascended Heroes #165/217 Skitty (Love Ball),"US","USD","1.99",,"1",,,1132-sn4xv
Revise,"CCG Individual Cards (183454)","306801855130",ME: Ascended Heroes #181/217 Air Balloon,"US","USD","1.49",,"1",,,1151-sn4yf
Revise,"CCG Individual Cards (183454)","306801855131",ME: Ascended Heroes #096/217 Hop's Trevenant Holo,"US","USD","1.49",,"1",,,1134-sn4xx
Revise,"CCG Individual Cards (183454)","306801855132",ME: Ascended Heroes #072/217 Iono's Kilowattrel Holo,"US","USD","1.49",,"1",,,1126-sn4vy
Revise,"CCG Individual Cards (183454)","306801855133",ME: Ascended Heroes #029/217 Tepig,"US","USD","1.49",,"1",,,1149-sn4yd
Revise,"CCG Individual Cards (183454)","306801855134",ME: Ascended Heroes #098/217 Spectrier Holo,"US","USD","1.49",,"1",,,1145-sn4y9
Revise,"CCG Individual Cards (183454)","306801855135",ME: Ascended Heroes #105/217 Lunatone (Dusk Ball),"US","USD","1.99",,"1",,,1139-sn4y2
Revise,"CCG Individual Cards (183454)","306801855136",ME: Ascended Heroes #092/217 Rotom,"US","USD","1.99",,"1",,,1148-sn4yc
Revise,"CCG Individual Cards (183454)","306801855137",ME: Ascended Heroes #025/217 Entei Holo,"US","USD","2.99",,"1",,,1142-sn4y5
Revise,"CCG Individual Cards (183454)","306801855138",ME: Ascended Heroes #019/217 Team Rocket's Spidops (Team Rocket),"US","USD","1.99",,"1",,,1133-sn4xw
Revise,"CCG Individual Cards (183454)","306801855139",ME: Ascended Heroes #168/217 Larry's Starly (Energy Symbol Pattern),"US","USD","1.99",,"1",,,1131-sn4xs
Revise,"CCG Individual Cards (183454)","306801855140",ME: Ascended Heroes #060/217 Eelektrik,"US","USD","1.79",,"1",,,1150-sn4ye
Revise,"CCG Individual Cards (183454)","306801855141",ME: Ascended Heroes #163/217 Larry's Dunsparce (Poke Ball),"US","USD","1.99",,"1",,,1128-sn4x1
Revise,"CCG Individual Cards (183454)","306801855142",ME: Ascended Heroes #019/217 Team Rocket's Spidops Holo,"US","USD","1.99",,"1",,,1137-sn4y0
Revise,"CCG Individual Cards (183454)","306801855143",ME: Ascended Heroes #023/217 Ethan's Slugma (Energy Symbol Pattern),"US","USD","1.99",,"1",,,1138-sn4y1
Revise,"CCG Individual Cards (183454)","306801855144",ME: Ascended Heroes #092/217 Rotom (Energy Symbol Pattern),"US","USD","1.99",,"1",,,1127-sn4wr
Revise,"CCG Individual Cards (183454)","306801855145",ME: Ascended Heroes #110/217 Cynthia's Gabite (Energy Symbol Pattern),"US","USD","1.99",,"1",,,1140-sn4y3
Revise,"CCG Individual Cards (183454)","306801855146",ME: Ascended Heroes #213/217 Ultra Ball,"US","USD","1.49",,"1",,,1146-sn4ya
Revise,"CCG Individual Cards (183454)","306801855147",ME: Ascended Heroes #004/217 Erika's Bellsprout,"US","USD","1.49",,"1",,,1147-sn4yb
Revise,"CCG Individual Cards (183454)","306801855148",ME: Ascended Heroes #021/217 Charmeleon,"US","USD","1.99",,"1",,,1155-sn4yj
Revise,"CCG Individual Cards (183454)","306801855149",ME: Ascended Heroes #027/217 Numel,"US","USD","1.99",,"1",,,1152-sn4yg
Revise,"CCG Individual Cards (183454)","306801855150",ME: Ascended Heroes #029/217 Tepig (Friend Ball),"US","USD","1.99",,"1",,,1141-sn4y4
Revise,"CCG Individual Cards (183454)","306801855152",ME: Ascended Heroes #035/217 Salazzle (Quick Ball),"US","USD","4.99",,"1",,,1144-sn4y7
Revise,"CCG Individual Cards (183454)","306801855153",ME: Ascended Heroes #040/217 Golduck,"US","USD","2.99",,"1",,,1153-sn4yh
Revise,"CCG Individual Cards (183454)","306801855154",ME: Ascended Heroes #183/217 Boss's Orders [Corbeau],"US","USD","1.99",,"1",,,1154-sn4yi
Revise,"CCG Individual Cards (183454)","306801855160",ME: Ascended Heroes #159/217 Drakloak,"US","USD","1.49",,"1",,,1156-sn4yk
Revise,"CCG Individual Cards (183454)","306801855173",ME: Ascended Heroes #036/217 Scorbunny,"US","USD","1.49",,"1",,,1158-sn4ym
Revise,"CCG Individual Cards (183454)","306801855177",ME: Ascended Heroes #052/217 Snom,"US","USD","1.79",,"1",,,1159-sn4yn
Revise,"CCG Individual Cards (183454)","306801855179",ME: Ascended Heroes #211/217 Thick Scale,"US","USD","1.99",,"1",,,1160-sn4yo
Revise,"CCG Individual Cards (183454)","306801855180",ME: Ascended Heroes #173/217 Larry's Rufflet,"US","USD","1.49",,"1",,,1163-sn4yr
Revise,"CCG Individual Cards (183454)","306801855183",ME: Ascended Heroes #177/217 Hop's Cramorant,"US","USD","1.99",,"1",,,1161-sn4yp
Revise,"CCG Individual Cards (183454)","306801855184",ME: Ascended Heroes #102/217 Hitmontop,"US","USD","1.49",,"1",,,1162-sn4yq
Revise,"CCG Individual Cards (183454)","306801855186",ME: Ascended Heroes #064/217 Heliolisk,"US","USD","1.49",,"1",,,1166-sn4yu
Revise,"CCG Individual Cards (183454)","306801855187",ME: Ascended Heroes #185/217 Canari,"US","USD","1.49",,"1",,,1173-sn4z1
Revise,"CCG Individual Cards (183454)","306801855188",ME: Ascended Heroes #012/217 Silcoon,"US","USD","1.99",,"1",,,1164-sn4ys
Revise,"CCG Individual Cards (183454)","306801855189",ME: Ascended Heroes #208/217 Team Rocket's Proton,"US","USD","1.49",,"1",,,1165-sn4yt
Revise,"CCG Individual Cards (183454)","306801855191",ME: Ascended Heroes #013/217 Beautifly,"US","USD","2.99",,"1",,,1167-sn4yv
Revise,"CCG Individual Cards (183454)","306801855195",ME: Ascended Heroes #118/217 Rolycoly,"US","USD","1.49",,"1",,,1168-sn4yw
Revise,"CCG Individual Cards (183454)","306801855197",ME: Ascended Heroes #144/217 Mawile,"US","USD","1.49",,"1",,,1172-sn4z0
Revise,"CCG Individual Cards (183454)","306801855198",ME: Ascended Heroes #123/217 Gastly,"US","USD","1.49",,"1",,,1170-sn4yy
Revise,"CCG Individual Cards (183454)","306801855199",ME: Ascended Heroes #016/217 Budew,"US","USD","1.49",,"1",,,1182-sn4za
Revise,"CCG Individual Cards (183454)","306801855200",ME: Ascended Heroes #030/217 Pignite,"US","USD","1.49",,"1",,,1180-sn4z8
Revise,"CCG Individual Cards (183454)","306801855201",ME: Ascended Heroes #189/217 Glass Trumpet,"US","USD","1.99",,"1",,,1177-sn4z5
Revise,"CCG Individual Cards (183454)","306801855202",ME: Ascended Heroes #004/217 Erika's Bellsprout,"US","USD","1.49",,"1",,,1176-sn4z4
Revise,"CCG Individual Cards (183454)","306801855203",ME: Ascended Heroes #203/217 Team Rocket's Factory,"US","USD","1.49",,"1",,,1178-sn4z6
Revise,"CCG Individual Cards (183454)","306801855204",ME: Ascended Heroes #151/217 Dragonair,"US","USD","1.79",,"1",,,1174-sn4z2
Revise,"CCG Individual Cards (183454)","306801855205",ME: Ascended Heroes #161/217 Team Rocket's Meowth,"US","USD","1.49",,"1",,,1181-sn4z9
Revise,"CCG Individual Cards (183454)","306801855206",ME: Ascended Heroes #081/217 Togetic,"US","USD","1.49",,"1",,,1169-sn4yx
Revise,"CCG Individual Cards (183454)","306801855208",ME: Ascended Heroes #029/217 Tepig,"US","USD","1.49",,"1",,,1175-sn4z3
Revise,"CCG Individual Cards (183454)","306801855209",ME: Ascended Heroes #015/217 Dustox,"US","USD","1.99",,"1",,,1179-sn4z7
Revise,"CCG Individual Cards (183454)","306801855210",ME: Ascended Heroes #190/217 Iris's Fighting Spirit,"US","USD","1.49",,"1",,,1185-sn4zd
Revise,"CCG Individual Cards (183454)","306801855211",ME: Ascended Heroes #186/217 Counter Gain,"US","USD","1.49",,"1",,,1183-sn4zb
Revise,"CCG Individual Cards (183454)","306801855212",ME: Ascended Heroes #146/217 Pawniard,"US","USD","1.49",,"1",,,1184-sn4zc
Revise,"CCG Individual Cards (183454)","306801855213",ME: Ascended Heroes #106/217 Solrock,"US","USD","1.49",,"1",,,1186-sn4ze
Revise,"CCG Individual Cards (183454)","306801855217",ME: Ascended Heroes #002/217 Erika's Gloom,"US","USD","2.99",,"1",,,1187-sn4zh
Revise,"CCG Individual Cards (183454)","306801855218",ME: Ascended Heroes #123/217 Gastly,"US","USD","1.49",,"1",,,1189-sn4zx
Revise,"CCG Individual Cards (183454)","306801855220",ME: Ascended Heroes #018/217 Team Rocket's Tarountula,"US","USD","1.49",,"1",,,1188-sn4zl
Revise,"CCG Individual Cards (183454)","306801855221",ME: Ascended Heroes #140/217 Pangoro,"US","USD","1.99",,"1",,,1192-sn500
Revise,"CCG Individual Cards (183454)","306801855222",ME: Ascended Heroes #176/217 Drampa,"US","USD","1.49",,"1",,,1191-sn4zz
Revise,"CCG Individual Cards (183454)","306801855223",ME: Ascended Heroes #130/217 Galarian Zigzagoon,"US","USD","1.99",,"1",,,1193-sn501
Revise,"CCG Individual Cards (183454)","306801855224",ME: Ascended Heroes #104/217 Medicham,"US","USD","1.49",,"1",,,1194-sn502
Revise,"CCG Individual Cards (183454)","306801855229",ME: Ascended Heroes #150/217 Dratini,"US","USD","1.99",,"1",,,1195-sn503
Revise,"CCG Individual Cards (183454)","306801855261",ME: Ascended Heroes #211/217 Thick Scale,"US","USD","1.99",,"1",,,1197-sn505
Revise,"CCG Individual Cards (183454)","306801855263",ME: Ascended Heroes #028/217 Camerupt,"US","USD","1.99",,"1",,,1198-sn506
Revise,"CCG Individual Cards (183454)","306801855266",ME: Ascended Heroes #028/217 Camerupt,"US","USD","1.99",,"1",,,1199-sn507
Revise,"CCG Individual Cards (183454)","306801855268",ME: Ascended Heroes #042/217 Croconaw,"US","USD","1.49",,"1",,,1200-sn508
Revise,"CCG Individual Cards (183454)","306801855270",ME: Ascended Heroes #165/217 Skitty,"US","USD","1.69",,"1",,,1202-sn50a
Revise,"CCG Individual Cards (183454)","306801855273",ME: Ascended Heroes #042/217 Croconaw,"US","USD","1.49",,"1",,,1201-sn509
Revise,"CCG Individual Cards (183454)","306801855282",ME: Ascended Heroes #165/217 Skitty,"US","USD","1.79",,"1",,,1203-sn50b
Revise,"CCG Individual Cards (183454)","306803616227",Shining Legends #20/73 Feraligatr,"US","USD","2.49",,"1",,,1209-spc8p
Revise,"CCG Individual Cards (183454)","306803616240",Shining Legends #28/73 Pikachu,"US","USD","1.99",,"1",,,1210-spc8q
Revise,"CCG Individual Cards (183454)","306803616249",SM - Ultra Prism #10/156 Cherubi,"US","USD","2.99",,"1",,,1211-spc8r
Revise,"CCG Individual Cards (183454)","306803616262",SM - Unified Minds #10/236 Dwebble,"US","USD","1.99",,"1",,,1213-spc8t
Revise,"CCG Individual Cards (183454)","306803616264",SM - Crimson Invasion #87/111 Bunnelby Reverse Holo,"US","USD","1.99",,"1",,,1214-spc8u
Revise,"CCG Individual Cards (183454)","306803616268",XY Trainer Kit: Pikachu Libre & Suicune #14/30 Pikachu Libre (14,"US","USD","23.99",,"1",,,1215-spc8v
Revise,"CCG Individual Cards (183454)","306803616286",XY - Roaring Skies #32/108 Banette (32 Delta),"US","USD","1.99",,"1",,,1217-spc99
Revise,"CCG Individual Cards (183454)","306803616303",SM - Ultra Prism #31/156 Piplup (31),"US","USD","1.99",,"1",,,1220-spc9g
Revise,"CCG Individual Cards (183454)","306803616312",XY - Steam Siege #86/114 Hydreigon Holo,"US","USD","1.49",,"1",,,1223-spc9x
Revise,"CCG Individual Cards (183454)","306803616313",SM - Crimson Invasion #34/111 Alolan Golem GX,"US","USD","3.49",,"1",,,1224-spca0
Revise,"CCG Individual Cards (183454)","306803616338",Blister Exclusives #140/202 Snorlax,"US","USD","2.49",,"1",,,1228-spcad
Revise,"CCG Individual Cards (183454)","306816319736",SWSH05: Battle Styles #098/163 Morpeko,"US","USD","1.49",,"1",,,1232-t91da
Revise,"CCG Individual Cards (183454)","306816319737",SWSH05: Battle Styles #010/163 Durant,"US","USD","1.49",,"1",,,1229-t91d7
Revise,"CCG Individual Cards (183454)","306816319738",SWSH05: Battle Styles #047/163 Luxio,"US","USD","1.49",,"1",,,1230-t91d8
Revise,"CCG Individual Cards (183454)","306816319742",SWSH05: Battle Styles #098/163 Morpeko,"US","USD","1.49",,"1",,,1231-t91d9
Revise,"CCG Individual Cards (183454)","306816319750",SWSH05: Battle Styles #031/163 Horsea,"US","USD","1.49",,"1",,,1233-t91db
Revise,"CCG Individual Cards (183454)","306816319755",SWSH05: Battle Styles #031/163 Horsea Reverse Holo,"US","USD","1.99",,"1",,,1234-t91dc
Revise,"CCG Individual Cards (183454)","306816319761",SWSH05: Battle Styles #068/163 Onix,"US","USD","1.49",,"1",,,1235-t91dd
Revise,"CCG Individual Cards (183454)","306816319781",SWSH05: Battle Styles #068/163 Onix Reverse Holo,"US","USD","1.99",,"1",,,1236-t91de
Revise,"CCG Individual Cards (183454)","306816319788",SWSH05: Battle Styles #095/163 Houndour,"US","USD","1.99",,"1",,,1238-t91dg
Revise,"CCG Individual Cards (183454)","306816319793",SWSH05: Battle Styles #068/163 Onix,"US","USD","1.49",,"1",,,1237-t91df
Revise,"CCG Individual Cards (183454)","306816319795",SWSH05: Battle Styles #105/163 Honedge Reverse Holo,"US","USD","1.99",,"1",,,1240-t91di
Revise,"CCG Individual Cards (183454)","306816319798",SWSH05: Battle Styles #105/163 Honedge,"US","USD","1.49",,"1",,,1239-t91dh
Revise,"CCG Individual Cards (183454)","306816319811",SWSH05: Battle Styles #007/163 Cherubi,"US","USD","1.49",,"1",,,1243-t91do
Revise,"CCG Individual Cards (183454)","306816319813",SWSH05: Battle Styles #041/163 Frillish,"US","USD","1.49",,"1",,,1244-t91dp
Revise,"CCG Individual Cards (183454)","306816319815",SWSH05: Battle Styles #081/163 Silicobra,"US","USD","1.49",,"1",,,1245-t91dq
Revise,"CCG Individual Cards (183454)","306816319816",SWSH05: Battle Styles #089/163 Zubat Reverse Holo,"US","USD","1.99",,"1",,,1241-t91dj
Revise,"CCG Individual Cards (183454)","306816319819",SWSH05: Battle Styles #115/163 Glameow,"US","USD","1.49",,"1",,,1246-t91dr
Revise,"CCG Individual Cards (183454)","306816319825",SWSH05: Battle Styles #023/163 Tepig,"US","USD","1.49",,"1",,,1247-t91ds
Revise,"CCG Individual Cards (183454)","306816319842",SWSH05: Battle Styles #054/163 Galarian Slowpoke,"US","USD","1.49",,"1",,,1248-t91du
Revise,"CCG Individual Cards (183454)","306816319847",SWSH05: Battle Styles #066/163 Mankey,"US","USD","1.49",,"1",,,1249-t91dv
Revise,"CCG Individual Cards (183454)","306816319848",SWSH05: Battle Styles #059/163 Chimecho,"US","USD","1.49",,"1",,,1250-t91dw
Revise,"CCG Individual Cards (183454)","306816319854",SWSH05: Battle Styles #119/163 Drampa,"US","USD","1.49",,"1",,,1251-t91dx
Revise,"CCG Individual Cards (183454)","306816319856",SWSH05: Battle Styles #110/163 Corviknight VMAX,"US","USD","2.99",,"1",,,1252-t91dz
Revise,"CCG Individual Cards (183454)","306816319865",SWSH05: Battle Styles #089/163 Zubat,"US","USD","1.49",,"1",,,1242-t91dm
Revise,"CCG Individual Cards (183454)","306825827676",SWSH: Sword & Shield Promo Cards #SWSH107 Rapid Strike Urshifu V,"US","USD","1.49",,"1",,,1256-tm588
Revise,"CCG Individual Cards (183454)","306825827677",SWSH05: Battle Styles #140/163 Rapid Strike Energy Reverse Holo,"US","USD","1.49",,"1",,,1254-tm583
Revise,"CCG Individual Cards (183454)","306825827688",SWSH05: Battle Styles #079/163 Carkol Reverse Holo,"US","USD","1.49",,"1",,,1266-tm58y
Revise,"CCG Individual Cards (183454)","306825827689",SWSH04: Vivid Voltage #127/185 Aegislash VMAX,"US","USD","1.99",,"1",,,1261-tm58k
Revise,"CCG Individual Cards (183454)","306825827692",SWSH04: Vivid Voltage #161/185 Wyndon Stadium Reverse Holo,"US","USD","1.49",,"1",,,1265-tm58v
Revise,"CCG Individual Cards (183454)","306825827693",SWSH03: Darkness Ablaze #070/189 Snubbull Reverse Holo,"US","USD","2.99",,"1",,,1260-tm58i
Revise,"CCG Individual Cards (183454)","306825827694",SWSH01: Sword & Shield Base Set #101/202 Baltoy (101) Reverse Holo,"US","USD","1.99",,"1",,,1263-tm58p
Revise,"CCG Individual Cards (183454)","306825827695",SWSH: Sword & Shield Promo Cards #SWSH108 Empoleon V,"US","USD","2.79",,"1",,,1264-tm58t
Revise,"CCG Individual Cards (183454)","306825827696",SWSH05: Battle Styles #141/163 Single Strike Energy Reverse Holo,"US","USD","1.49",,"1",,,1257-tm58b
Revise,"CCG Individual Cards (183454)","306825827697",SWSH05: Battle Styles #020/163 Entei Holo,"US","USD","2.99",,"1",,,1267-tm591
Revise,"CCG Individual Cards (183454)","306825827701",SWSH05: Battle Styles #060/163 Espurr,"US","USD","1.49",,"1",,,1269-tm595
Revise,"CCG Individual Cards (183454)","306825827702",SWSH05: Battle Styles #081/163 Silicobra,"US","USD","1.49",,"1",,,1271-tm59d
Revise,"CCG Individual Cards (183454)","306825827703",SWSH05: Battle Styles #095/163 Houndour,"US","USD","1.99",,"1",,,1272-tm59f
Revise,"CCG Individual Cards (183454)","306825827706",SWSH05: Battle Styles #017/163 Blipbug,"US","USD","1.49",,"1",,,1270-tm599
Revise,"CCG Individual Cards (183454)","306825827707",SWSH05: Battle Styles #034/163 Galarian Mr. Mime Reverse Holo,"US","USD","1.49",,"1",,,1268-tm593
Revise,"CCG Individual Cards (183454)","306825827709",SWSH05: Battle Styles #113/163 Lickitung,"US","USD","1.49",,"1",,,1273-tm59i
Revise,"CCG Individual Cards (183454)","306825827715",SWSH05: Battle Styles #010/163 Durant,"US","USD","1.49",,"1",,,1274-tm59l
Revise,"CCG Individual Cards (183454)","306825827721",SWSH05: Battle Styles #116/163 Purugly,"US","USD","1.49",,"1",,,1275-tm59n
Revise,"CCG Individual Cards (183454)","306825827723",SWSH05: Battle Styles #136/163 Tool Jammer,"US","USD","1.99",,"1",,,1276-tm59p
Revise,"CCG Individual Cards (183454)","306825827733",SWSH05: Battle Styles #130/163 Phoebe,"US","USD","1.49",,"1",,,1277-tm59s
Revise,"CCG Individual Cards (183454)","306825827740",SWSH05: Battle Styles #034/163 Galarian Mr. Mime,"US","USD","1.49",,"1",,,1278-tm59v
Revise,"CCG Individual Cards (183454)","306825827743",SWSH05: Battle Styles #001/163 Bellsprout,"US","USD","1.49",,"1",,,1279-tm59y
Revise,"CCG Individual Cards (183454)","306825827747",SWSH05: Battle Styles #068/163 Onix,"US","USD","1.49",,"1",,,1280-tm5a0
